date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:12:51	2100448/2100448	---MCZ	200	added ('OK')	text/html	etag:W/%223dd81dc84c08d4a74da2927166e86c4f%22	https://www.roponescelia.com/product-page/v52	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v52.html	(from https://www.roponescelia.com/velas?page=3)
09:12:53	2100249/2100249	---MCZ	200	added ('OK')	text/html	etag:W/%22eb69bef85ad625b9b200d5730c532ef0%22	https://www.roponescelia.com/product-page/v50	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v50.html	(from https://www.roponescelia.com/velas?page=3)
09:12:54	2099882/2099882	---MCZ	200	added ('OK')	text/html	etag:W/%226446c920bff41cb99ca0da21c6e88509%22	https://www.roponescelia.com/product-page/v53	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v53.html	(from https://www.roponescelia.com/velas?page=3)
09:12:57	2100241/2100241	---MCZ	200	added ('OK')	text/html	etag:W/%22ec9654e1ed5f383f35d3ef97cd90c69b%22	https://www.roponescelia.com/product-page/v62	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v62.html	(from https://www.roponescelia.com/velas?page=3)
09:12:59	2099925/2099925	---MCZ	200	added ('OK')	text/html	etag:W/%2235b9e71cd83720d9ca1592cad80e3bd7%22	https://www.roponescelia.com/product-page/v39	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v39.html	(from https://www.roponescelia.com/velas?page=3)
09:13:01	2099985/2099985	---MCZ	200	added ('OK')	text/html	etag:W/%22859a6ed4229fa5f7186ad3d0535a2f96%22	https://www.roponescelia.com/product-page/v26	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v26.html	(from https://www.roponescelia.com/velas?page=3)
09:13:02	2099168/2099168	---MCZ	200	added ('OK')	text/html	etag:W/%2234184575fdc90a3fa1cff7840004145e%22	https://www.roponescelia.com/product-page/v04	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v04.html	(from https://www.roponescelia.com/velas?page=3)
09:13:05	2099269/2099269	---MCZ	200	added ('OK')	text/html	etag:W/%22ac79273031158b9dca3894933cbbd567%22	https://www.roponescelia.com/product-page/v15	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v15.html	(from https://www.roponescelia.com/velas?page=3)
09:13:07	2099898/2099898	---MCZ	200	added ('OK')	text/html	etag:W/%2256db72ff8776811813a5b373599a0946%22	https://www.roponescelia.com/product-page/v06	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v06.html	(from https://www.roponescelia.com/velas?page=3)
09:13:57	2095065/2095065	---MCZ	200	added ('OK')	text/html	etag:W/%22f1d654f1b531bf5591e37ff9c7a4f604%22	https://www.roponescelia.com/product-page/v12	C:/My%20Web%20Sites/BBR/www.roponescelia.com/product-page/v12.html	(from https://www.roponescelia.com/velas?page=3)
09:14:18	1387751/1387751	---MCZ	200	added ('OK')	text/html	etag:W/%225e3ff736c96a73a1fd8cbce1d6fe147d%22	https://www.roponescelia.com/blog/hashtags/$%7Bn.uri%7D	C:/My%20Web%20Sites/BBR/www.roponescelia.com/blog/hashtags/${n-2.html	(from https://www.roponescelia.com/blog/hashtags/${n.uri})
09:15:25	1387813/1387813	---MCZ	200	added ('OK')	text/html	etag:W/%221d1717afd4512db3e9b3e456d6658c2a%22	https://www.roponescelia.com/blog/tags/$%7Bn.uri%7D	C:/My%20Web%20Sites/BBR/www.roponescelia.com/blog/tags/${n-2.html	(from https://www.roponescelia.com/blog/tags/${n.uri})
